test,predict,testlabel,predictlabel
0.620230769,0.6136881,0,0
0.624666667,0.63637304,0,0
0.6716666669999999,0.7344461,1,2
0.701666667,0.7007808,2,2
0.7277692310000001,0.7410052,2,2
